ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Certainty,Year
,Chontal,Pron1P,2,,Authir argues that presence of pronoun implies exclusion - and absence inclusion – El autor sostiene que en cuanto a la primera persona plural - la presencia de ese pronombre codifica exclusión mientras que su ausencia codifica inclusión.,chontal1967[357],1,1967
,Chontal,Pron1P,4,,For each person - agentive and patent forms are distinguished – Se marcan dos formas por cada persona (tanto singular como plural): una agentiva y otra pacientiva.,chontal2004[46],2,2004
,Chontal,Pron2P,2,,SG/PL,chontal1967[357],1,1967
,Chontal,Pron2P,4,,For each person - agentive and patent forms are distinguished – Se marcan dos formas por cada persona (tanto singular como plural): una agentiva y otra pacientiva.,chontal2004[46],2,2004
,Chontal,Pron3P,0,,Combined with Deictics – La tercera persona se codifica con deícticos tanto singulares como plulrales.,chontal1967[357],NA,1967
,Chontal,Pron3P,0,,No pronominal forms for third person – No haya marcas pronominales de tercera persona.,chontal2004[46],2,2004
,Chontal,PronAlign,active-inactive,,Active/Inactice shapes the grammar and codes participants of clause – Según la autora - el contraste entre acción-inacción (agentivo/pacientivo) da forma a la gramática y su diferenciación codifica a los participantes de la cláusula.,chontal2004[74],2,2004
,Chontal,PronAlign,nominative-accusative,,,chontal1967[354],1,1967
,Chontal,Questions,0,,Forms function as base – Las formas funcionan como bases: palabras interrogativas.,chontal2004[88],1,2004
,Chontal,Questions,1,,morphologically,chontal1967[361],1,1967
,Chontal,TA_marks,6,,6 aspect marker,chontal1967[356],1,1967
,Chontal,TA_marks,13,,5 aspect - 4 of which have two forms (sg/pl); stative has 5 different forms; no temporal markers - category is adverbially marked,chontal2004[51-53],2,2004
,Chontal,TempLoc,1,,,chontal1967[358],1,1967
,Chontal,TempLoc,1,,,chontal2004[68],2,2004
,Chontal,Tones,0,,,chontal2004[35-37],1,2004
,Chontal,Tones,2,,,chontal1967[352],1,1967
,Chontal,VP_Agr,1,,Verb can have mark of indirect object – El verbo puede llevar marca de objeto indirecto.,chontal1967[355],1,1967
,Chontal,VP_Agr,1,,,chontal2004[71],2,2004
,Chontal,Vowels,5,,,chontal1967[351],2,1967
,Chontal,Vowels,5,,Long forms without phonological value – La autora considera vocales largas pero no les asigna valor fonológico.,chontal2004[35-36],2,2004
,Comanche,AdjN,Adj N,,,comanche1993[192],2,1993
,Comanche,AdjN,NA,,,comanche1865,NA,1865
,Comanche,BasicWO,SOV,,,comanche1993[194],2,1993
,Comanche,BasicWO,NA,,,comanche1865,NA,1865
,Comanche,CA_case,1,,,comanche1993[53],2,1993
,Comanche,CA_case,NA,,,comanche1865,NA,1865
,Comanche,CA_head,1,,,comanche1993[113],2,1993
,Comanche,CA_head,NA,,,comanche1865,NA,1865
,Comanche,CA_wordorder,1,,,comanche1993[194],2,1993
,Comanche,CA_wordorder,NA,,,comanche1865,NA,1865
,Comanche,Cases,0,,,comanche1865[355],2,1865
,Comanche,Cases,3,,,comanche1993[47],2,1993
,Comanche,ClassGen,0,,,comanche1865,NA,1865
,Comanche,ClassGen,0,,,comanche1993,NA,1993
,Comanche,ClassNoun,1,,via lexicon,comanche1865[354],2,1865
,Comanche,ClassNoun,1,,,comanche1993[47],2,1993
,Comanche,ClassNum,0,,,comanche1865,NA,1865
,Comanche,ClassNum,0,,,comanche1993,NA,1993
,Comanche,Consonants,12,,,comanche1993[10],2,1993
,Comanche,Consonants,NA,,,comanche1865,NA,1865
,Comanche,Dem,2,,,comanche1865[359],1,1865
,Comanche,Dem,5,,counting the roots only – Estoy contando solo las raíces,comanche1993[90-91],2,1993
,Comanche,DitransMarking,NA,,,comanche1865,NA,1865
,Comanche,DitransMarking,NA,,,comanche1993,NA,1993
,Comanche,Evid,NA,,,comanche1865,NA,1865
,Comanche,Evid,NA,,,comanche1993,NA,1993
,Comanche,GenN,NA,,,comanche1865,NA,1865
,Comanche,GenN,NA,,,comanche1993,NA,1993
,Comanche,InstrCom,1,,,comanche1993[224],2,1993
,Comanche,InstrCom,NA,,,comanche1865,NA,1865
,Comanche,LocDir,NA,,,comanche1865,NA,1865
,Comanche,LocDir,NA,,,comanche1993,NA,1993
,Comanche,MorphCaus,1,,,comanche1993[130],2,1993
,Comanche,MorphCaus,NA,,,comanche1865,NA,1865
,Comanche,NP_Agr,1,,,comanche1993[7],2,1993
,Comanche,NP_Agr,NA,,,comanche1865,NA,1865
,Comanche,NasVowels,0,,,comanche1993[19],2,1993
,Comanche,NasVowels,NA,,,comanche1865,NA,1865
,Comanche,NomAlign,nominative-accusative,,,comanche1993[53],2,1993
,Comanche,NomAlign,NA,,,comanche1865,NA,1865
,Comanche,Poss,NA,,,comanche1865,NA,1865
,Comanche,Poss,NA,,,comanche1993,NA,1993
,Comanche,Pron1P,2,,,comanche1865[356],2,1865
,Comanche,Pron1P,5,,,comanche1993[98],2,1993
,Comanche,Pron2P,2,,,comanche1865[356],2,1865
,Comanche,Pron2P,7,,,comanche1993[98],2,1993
,Comanche,Pron3P,2,,,comanche1865[356],2,1865
,Comanche,Pron3P,16,,,comanche1993[98],2,1993
,Comanche,PronAlign,nominative-accusative,,,comanche1993[98-99],1,1993
,Comanche,PronAlign,NA,,,comanche1865,NA,1865
,Comanche,Questions,0,,Inflected pronouns – Flexión en el pronombre,comanche1993[108],2,1993
,Comanche,Questions,NA,,,comanche1865,NA,1865
,Comanche,TA_marks,0,,Lexical particles,comanche1865[357-359],1,1865
,Comanche,TA_marks,13,,,"comanche1993[135,142]",2,1993
,Comanche,TempLoc,NA,,,comanche1865,NA,1865
,Comanche,TempLoc,NA,,,comanche1993,NA,1993
,Comanche,Tones,NA,,,comanche1865,NA,1865
,Comanche,Tones,NA,,,comanche1993,NA,1993
,Comanche,VP_Agr,1,,,"comanche1993[136,149]",2,1993
,Comanche,VP_Agr,NA,,,comanche1865,NA,1865
,Comanche,Vowels,6,,,comanche1993[10],2,1993
,Comanche,Vowels,NA,,,comanche1865,NA,1865
,Creek,AdjN,N Adj,,,creek2004[46],2,2004
,Creek,AdjN,NA,,There are no adjectives in Seminola lexicon',creek1977[65],2,1977
,Creek,BasicWO,SOV,,,creek1977[145],2,1977
,Creek,BasicWO,SOV,,,creek2004[32-33],2,2004
,Creek,CA_case,1,,,creek1977[61],1,1977
,Creek,CA_case,NA,,,creek2004,NA,2004
,Creek,CA_head,1,,,creek1977[93-104],2,1977
,Creek,CA_head,NA,,,creek2004,NA,2004
,Creek,CA_wordorder,1,,,creek1977[143-145],2,1977
,Creek,CA_wordorder,1,,,creek2004[32-33],2,2004
,Creek,Cases,3,,,creek1977[61],2,1977
,Creek,Cases,NA,,,creek2004,NA,2004
,Creek,ClassGen,0,,,creek1977,NA,1977
,Creek,ClassGen,0,,,creek2004,NA,2004
,Creek,ClassNoun,0,,,creek2004,NA,2004
,Creek,ClassNoun,1,,,creek1977[59],2,1977
,Creek,ClassNum,0,,,creek1977,NA,1977
,Creek,ClassNum,0,,,creek2004,NA,2004
,Creek,Consonants,14,,,creek1977[8],2,1977
,Creek,Consonants,NA,,,creek2004,NA,2004
,Creek,Dem,3,,,creek1977[57],2,1977
,Creek,Dem,NA,,,creek2004,NA,2004
,Creek,DitransMarking,NA,,,creek1977,NA,1977
,Creek,DitransMarking,NA,,,creek2004,NA,2004
,Creek,Evid,1,,,creek1977[115],1,1977
,Creek,Evid,NA,,,creek2004,NA,2004
,Creek,GenN,N Gen,,,creek1977[136],2,1977
,Creek,GenN,NA,,,creek2004,NA,2004
,Creek,InstrCom,0,,,creek1977[105],2,1977
,Creek,InstrCom,NA,,,creek2004,NA,2004
,Creek,LocDir,1,,,creek1977[77-86],2,1977
,Creek,LocDir,NA,,,creek2004,NA,2004
,Creek,MorphCaus,1,,,creek1977[75],2,1977
,Creek,MorphCaus,NA,,,creek2004,NA,2004
,Creek,NP_Agr,1,,based on examples that indicate agreement,creek2004[46-47],1,2004
,Creek,NP_Agr,NA,,No adjectives,creek1977[65],NA,1977
,Creek,NasVowels,0,,,creek2004[6-8],1,2004
,Creek,NasVowels,3,,,creek1977[14-15],2,1977
,Creek,NomAlign,ergative-absolutive,,,creek1977[61],1,1977
,Creek,NomAlign,NA,,,creek2004,NA,2004
,Creek,Poss,1,,,creek1977[54-56],2,1977
,Creek,Poss,1,,,creek2004[84],1,2004
,Creek,Pron1P,11,,,creek1977[49-58],2,1977
,Creek,Pron1P,NA,,,creek2004,NA,2004
,Creek,Pron2P,6,,,creek1977[49-58],2,1977
,Creek,Pron2P,NA,,,creek2004,NA,2004
,Creek,Pron3P,6,,Also mentioning prefixes for reflexive - reciprocal and indefinite - 8 in total,creek1977[49-68],2,1977
,Creek,Pron3P,NA,,,creek2004,NA,2004
,Creek,PronAlign,NA,,,creek1977,NA,1977
,Creek,PronAlign,NA,,,creek2004,NA,2004
,Creek,Questions,1,,,creek1977[115-116],2,1977
,Creek,Questions,1,,,"creek2004[34,179]",2,2004
,Creek,TA_marks,4,,,creek1977[111],1,1977
,Creek,TA_marks,6,,,creek2004[119-135],2,2004
,Creek,TempLoc,NA,,,creek1977,NA,1977
,Creek,TempLoc,NA,,,creek2004,NA,2004
,Creek,Tones,3,,,creek1977[19],2,1977
,Creek,Tones,3,,,creek2004[17-23],1,2004
,Creek,VP_Agr,1,,,creek1977[93],2,1977
,Creek,VP_Agr,1,,,"creek2004[74,94]",2,2004
,Creek,Vowels,10,,,creek1977[14-15],2,1977
,Creek,Vowels,NA,,,creek2004,NA,2004
,Domari,AdjN,Adj N,,,domari1914[17],2,1914
,Domari,AdjN,Adj N,,,domari2012[202],2,2012
,Domari,BasicWO,SVO,,no explicit statement - but analysis seems to hold for SVO,domari1914[ 26],2,1914
,Domari,BasicWO,SVO,,The pre-verbal field contains both the temporal specification and the identification of thesubject-topic. The post-verbal field contains both the argument of the verb (averb of motion that takes an indirect object) - as well as a purpose clause thatoffers a glimpse into the continuing unfolding of the story.,domari2012[317],2,2012
,Domari,CA_case,1,,,domari1914[ 21],2,1914
,Domari,CA_case,1,,case only on nouns,domari2012[214],2,2012
,Domari,CA_head,1,,,domari1914[ 21],2,1914
,Domari,CA_head,1,,subject and object affixes,domari2012[214],2,2012
,Domari,CA_wordorder,0,,,domari1914[15],2,1914
,Domari,CA_wordorder,0,,,domari2012[214],2,2012
,Domari,Cases,7,,Benefactivo - Locativo - Dativo - Sociativo - Ablativo - Nom - Voc,domari2012[214],2,2012
,Domari,Cases,8,,—Nominative - Voca­tive - Accusative - Dative - Locative+Instrumental (one form) - Associative - Directive - Ablative.,domari1914[15],2,1914
,Domari,ClassGen,0,,,domari1914,2,1914
,Domari,ClassGen,0,,,domari2012,2,2012
,Domari,ClassNoun,1,,,domari1914[9],2,1914
,Domari,ClassNoun,1,,,domari2012[128],2,2012
,Domari,ClassNum,0,,Number system is borrowed from arabic,domari1914,2,1914
,Domari,ClassNum,0,,Kurdish and arabic number system,domari2012[188],2,2012
,Domari,Consonants,29,,A lot of Arabic borrowings,domari1914[3],1,1914
,Domari,Consonants,34,,A lot of Arabic borrowings,domari2012[36],2,2012
,Domari,Dem,6,,,domari1914[23],2,1914
,Domari,Dem,6,,gender contrast in demonstratives - but not personal pronouns,domari2012[219],2,2012
,Domari,DitransMarking,1,,dative,domari1914[15],2,1914
,Domari,DitransMarking,1,,dative,domari2012[316],2,2012
,Domari,Evid,0,,,domari1914,NA,1914
,Domari,Evid,0,,tense form used sometimes for evidentiality,domari2012[277],2,2012
,Domari,GenN,Gen N,,ongoing shift from genitive to ablative?,domari1914[13],2,1914
,Domari,GenN,N Gen,,ablative marks possessor,domari2012[161],2,2012
,Domari,InstrCom,0,,Not productive anymore: “a marginal case marker in the Domari variety of Jerusalem - having been almost entirely replaced by the Arabic preposition PDযn‘with’ among the majority of speakers. It is used in a comitative function; all examples in the corpus are limited to its occurrence with the verb ߂ ‘to speak’:,domari2012[163],2,2012
,Domari,InstrCom,1,,,domari1914[12],2,1914
,Domari,LocDir,0,,Directional either by locative or dative (depends on the semantics) - but directive has been lost,domari2012[147],2,2012
,Domari,LocDir,1,,“directive” and locative,domari1914[12],2,1914
,Domari,MorphCaus,1,,-naw,domari1914[ 33],2,1914
,Domari,MorphCaus,1,,-naw/aw-,domari2012[236],2,2012
,Domari,NP_Agr,1,,Gender and Number,domari1914[ 17],2,1914
,Domari,NP_Agr,1,,Gender and Number,domari2012[202],2,2012
,Domari,NasVowels,0,,,domari1914,2,1914
,Domari,NasVowels,0,,,domari2012,2,2012
,Domari,NomAlign,nominative-accusative,,,domari1914[12],2,1914
,Domari,NomAlign,nominative-accusative,,,domari2012[128],2,2012
,Domari,Poss,0,,only pronominal suffixes,domari1914[22],2,1914
,Domari,Poss,0,,,domari2012[166],2,2012
,Domari,Pron1P,2,,Phrasal form for incl/excl (p. 22),domari1914[20],2,1914
,Domari,Pron1P,2,,,domari2012[214],2,2012
,Domari,Pron2P,2,,,domari1914[20],2,1914
,Domari,Pron2P,2,,,domari2012[214],2,2012
,Domari,Pron3P,2,,,domari1914[20],2,1914
,Domari,Pron3P,2,,,domari2012[214],2,2012
,Domari,PronAlign,neuter,,Properly speaking - they are indeclin­able -,domari1914[ 20],2,1914
,Domari,PronAlign,neuter,,“ personal pronouns do not inflect for nominal case”,domari2012[214],2,2012
,Domari,Questions,prosody,,the principal structural feature indicating the question illocution is the rising intonation - coupled with the use of subjunctive/imperative mood of the verb which indicates the suspended realisation of the action.,domari2012[324],2,2012
,Domari,Questions,NA,,only talking about pronouns,domari1914[24],NA,1914
,Domari,TA_marks,2,,“ the original Aryan tense-system has utterly broken down under the influence of the Arabic verb - and that while such || Nuri personal endings as are necessary have been retained - their syntactic treatment is now purely Semitic.“ ------- “Macalister completely fails to identify the presence of the external tense markers L and D and hence the meaningful distinction between forms like” - comment by Matras,domari1914[ 26],1,1914
,Domari,TA_marks,4,,id- - s- - I - aStabilized system,domari2012[239],2,2012
,Domari,TempLoc,0,,,domari1914[12],2,1914
,Domari,TempLoc,0,,Expressions of time are similarly treated by analogy to spatial containment:,domari2012[155],2,2012
,Domari,Tones,0,,,domari1914,NA,1914
,Domari,Tones,0,,,domari2012,NA,2012
,Domari,VP_Agr,1,,,domari1914[ 27],2,1914
,Domari,VP_Agr,1,,,domari2012[249],2,2012
,Domari,Vowels,12,,,domari1914[20],1,1914
,Domari,Vowels,14,,“vowel sounds tend to alternate with neighbouring variants without any meaningful contrast. Phoneme boundaries can therefore be formed around clusters of adjoining vowels )”,domari2012[42],2,2012
,Even,AdjN,Adj N,,some constructions with N-Adj,even1955[116],2,1955
,Even,AdjN,Adj N,,N-Adj if used predicatively,even2011[68],2,2011
,Even,BasicWO,no basic word order,,no basic word order - “ das L a m u tisch e ein e S p ra ch e m it r e c h t fre ie r W o r t ­ste llu n g ist.“ ,even1955[116],2,1955
,Even,BasicWO,no basic word order,,Huge russian influence stated by author,even2011[114],2,2011
,Even,CA_case,1,,,even1955[55],2,1955
,Even,CA_case,1,,,even2011[54],2,2011
,Even,CA_head,1,,,even1955[87],2,1955
,Even,CA_head,1,,,even2011[81],2,2011
,Even,CA_wordorder,0,,,even1955[116],2,1955
,Even,CA_wordorder,0,,,even2011[81],2,2011
,Even,Cases,13,,Vocative lost - Adessiv also lostCombination of directional + prolativ is made explicit as single case in Benzing (through...until),even2011[53],2,2011
,Even,Cases,16,,Nom - Voc - Acc - Part - Dat - Abl - Lok - Prol - Dir-Loc - Dir-Pro - Direktiv - Instr - Elativ - Adessiv - Komitativ - Äquativ,even1955[55],2,1955
,Even,ClassGen,0,,,even1955,2,1955
,Even,ClassGen,0,,,even2011,2,2011
,Even,ClassNoun,0,,,even1955,2,1955
,Even,ClassNoun,0,,,even2011,2,2011
,Even,ClassNum,0,,,even1955[71],2,1955
,Even,ClassNum,0,,neither mentioned nor evidence,even2011[218],2,2011
,Even,Consonants,23,,No minimal pairs are established; are we dealing with phonemes or qualities? (it seems like qualities - which makes the comparison more difficult),even1955[10],1,1955
,Even,Consonants,27,,phonemes: 18not counted: 4 which appear only in russian loanwords,even2011[23],2,2011
,Even,Dem,2,,lists three - but one seems to be the not spatial (“eben der”),even1955[76],2,1955
,Even,Dem,2,,,even2011[63],2,2011
,Even,DitransMarking,1,,rich case system,even1955[55],2,1955
,Even,DitransMarking,1,,rich case system,even2011[54],2,2011
,Even,Evid,0,,,even1955,NA,1955
,Even,Evid,0,,,even2011,NA,2011
,Even,GenN,Gen N,,Owner poss-N: “wird das Besitzverhältnis zweier Sub­stantive im allgemeinen durch eine Konstruktion mit Possessivsuffix aus­gedrückt - welche unseren Genitiv ersetzt: Marja 3 u .11 ‘Maria ihr-Haus’ >”,even1955[83],2,1955
,Even,GenN,Gen N,,,even2011[219],2,2011
,Even,InstrCom,1,,,even1955[55],2,1955
,Even,InstrCom,1,,,even2011[53],2,2011
,Even,LocDir,1,,further distinguishing prolative and directional,even1955[61],2,1955
,Even,LocDir,1,,further distinguishing prolative and directional,even2011[53],2,2011
,Even,MorphCaus,1,,,even1955[48],2,1955
,Even,MorphCaus,1,,,even2011[76],2,2011
,Even,NP_Agr,1,,,even1955[66],2,1955
,Even,NP_Agr,1,,add morphological case and number affixes the same as nouns.,even2011[68],2,2011
,Even,NasVowels,0,,,even1955,NA,1955
,Even,NasVowels,0,,,even2011,NA,2011
,Even,NomAlign,nominative-accusative,,,even1955[55],2,1955
,Even,NomAlign,nominative-accusative,,,even2011[63],2,2011
,Even,Poss,NA,,not mentioned,even1955,NA,1955
,Even,Poss,NA,,not mentioned,even2011,NA,2011
,Even,Pron1P,3,,no gen - but incl/excl,even1955[75],2,1955
,Even,Pron1P,3,,,even2011[63],2,2011
,Even,Pron2P,2,,,even1955[75],2,1955
,Even,Pron2P,2,,,even2011[63],2,2011
,Even,Pron3P,2,,,even1955[75],2,1955
,Even,Pron3P,2,,,even2011[63],2,2011
,Even,PronAlign,nominative-accusative,,,even1955[76],2,1955
,Even,PronAlign,nominative-accusative,,,even2011[63],2,2011
,Even,Questions,morphology,,,even1955[111],2,1955
,Even,Questions,morphology,,,even2011[111],2,2011
,Even,TA_marks,13,,He has a very broad definition of aspect -,even1955[43-45],2,1955
,Even,TA_marks,13,,extensive list in old questionnaire;,even2011[77-94],2,2011
,Even,TempLoc,0,,,even1955[60],2,1955
,Even,TempLoc,0,,,even2011[54],2,2011
,Even,Tones,0,,,even1955,NA,1955
,Even,Tones,0,,,even2011,NA,2011
,Even,VP_Agr,1,,,even1955[87],2,1955
,Even,VP_Agr,1,,,even2011[81],2,2011
,Even,Vowels,13,,Cites “Levin” with 16 - but shows how 3 values are lost because they match other qualities; 13 is his reliable analysis,even1955[6],2,1955
,Even,Vowels,13,,,even2011[11],2,2011
,ForestEnets,AdjN,Adj N,,,forestenets1854[187],2,1854
,ForestEnets,AdjN,Adj N,,,forestenets2013[98],2,2013
,ForestEnets,BasicWO,SOV,,“In simple unmarked transitive clauses - the dominant word order is SOV:”,forestenets2013[363],2,2013
,ForestEnets,BasicWO,NA,,not discussed and no clear examples given,forestenets1854,NA,1854
,ForestEnets,CA_case,0,,Dual and pl are identical; in singular - two farms resemble the genitive - but are being lost - only sonority distinguishes them,forestenets1854[108],2,1854
,ForestEnets,CA_case,0,,“ the non-possessive accusative shows no overt case marking”,forestenets2013[121],2,2013
,ForestEnets,CA_head,1,,,forestenets1854[293],2,1854
,ForestEnets,CA_head,1,,,forestenets2013[145],2,2013
,ForestEnets,CA_wordorder,0,,,forestenets1854,2,1854
,ForestEnets,CA_wordorder,0,,,forestenets2013,2,2013
,ForestEnets,Cases,6,,Lack of detailed fieldwork shows (Castrén focussed on comparative perspective and especially Forest Enets lacks extensive fieldwork,forestenets1854[316],1,1854
,ForestEnets,Cases,9,,rich oblique case system,forestenets2013[161],2,2013
,ForestEnets,ClassGen,0,,,forestenets1854,2,1854
,ForestEnets,ClassGen,0,,,forestenets2013,2,2013
,ForestEnets,ClassNoun,0,,,forestenets1854,2,1854
,ForestEnets,ClassNoun,0,,,forestenets2013,2,2013
,ForestEnets,ClassNum,0,,,forestenets1854[182],2,1854
,ForestEnets,ClassNum,0,,,forestenets2013,2,2013
,ForestEnets,Consonants,20,,,forestenets1854[3],1,1854
,ForestEnets,Consonants,21,,,forestenets2013[83],2,2013
,ForestEnets,Dem,3,,,forestenets1854[358],2,1854
,ForestEnets,Dem,3,,,forestenets2013[203],2,2013
,ForestEnets,DitransMarking,1,,rich oblique case system,forestenets1854[316],2,1854
,ForestEnets,DitransMarking,1,,rich oblique case system,forestenets2013[351],2,2013
,ForestEnets,Evid,0,,not mentioned,forestenets1854,NA,1854
,ForestEnets,Evid,0,,tenses with evidential interpretation - but no explicit markers,forestenets2013[265],2,2013
,ForestEnets,GenN,N Gen,,aspirated - mostly phonological rest of former phoneme,forestenets1854[111],2,1854
,ForestEnets,GenN,N Gen,,,forestenets2013[234],2,2013
,ForestEnets,InstrCom,0,,no comitative,forestenets1854[108],2,1854
,ForestEnets,InstrCom,0,,locative expresses both meanings,forestenets2013[161],2,2013
,ForestEnets,LocDir,0,,loc described as “loc-dir” case - prolative is now extinct,forestenets2013[402],2,2013
,ForestEnets,LocDir,1,,locative and prolative,forestenets1854[114],2,1854
,ForestEnets,MorphCaus,0,,Synchronically - causativization in Forest Enets is no longer productive - but traces of the causative -đa/-da/-ta can be found,forestenets2013[350],2,2013
